inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type
842,29,401,1645879003,3,0.48925,0.09225,0.4789713641719175,0.2279596332155115,118.0,GCN
843,29,716,1645881031,3,0.57125,0.2665,0.545566313201168,0.12550586547820294,169.0,WD
844,29,629,1645885321,2,-0.2255,-0.80425,-0.23052097740894426,-0.4507965780441576,123.0,WD
845,29,195,1645892927,3,0.4970000000000001,0.25875,0.5250755596537063,-0.2919932380513294,424.0,WD
846,29,257,1645893136,2,0.52,0.17675,0.5097074944931099,-0.3380974335331182,119.0,WD
847,29,491,1645921248,3,0.4970000000000001,0.1895,0.5967931970698223,0.23052097740894426,150.0,GCN
848,29,3,1645927901,3,0.48675,0.34575,0.5686184109420624,0.25101173095640594,207.0,Rand
849,29,987,1645932810,2,0.46625,-0.24325,0.4764100199784848,-0.09220839096357768,143.0,GCN
850,29,451,1645945169,4,0.45075,0.246,0.4815327083653502,0.3765175964346089,167.0,WD
851,29,672,1645958134,3,0.5379999999999999,0.251,0.6300906715844475,0.2484503867629733,80.0,WD
852,29,984,1645962876,2,0.5865,0.233,0.4892167409456483,0.09733107935044312,111.0,WD
853,29,395,1645973051,3,0.379,0.251,0.5071461502996774,0.2740638286973004,312.0,Rand
854,29,826,1646023339,2,-0.23575,-0.8145,-0.4584806106244558,-0.4892167409456483,179.0,Rand
855,29,132,1646029188,4,-0.49175,-0.753,0.22027560063521331,-0.7658419138363814,153.0,Rand
856,29,356,1646101258,3,0.50725,0.16899999999999998,0.4764100199784848,0.04610419548178885,116.0,WD
857,29,720,1646106701,4,0.5045,0.24075,0.5558116899748989,0.21771425644178066,138.0,Rand
858,29,875,1646152217,4,-0.461,-0.46875,0.5045848061062446,-0.545566313201168,179.0,GCN
859,29,341,1646186498,2,0.4995,-0.09725,0.5020234619128119,-0.16136468418626096,233.0,GCN
860,29,731,1646192001,3,0.73775,-0.2305,0.5045848061062446,-0.18697812612058806,163.0,WD
861,29,156,1646272873,3,0.561,0.09225,0.5378822806208698,0.14087393063879924,238.0,GCN
862,29,100,1646285536,4,0.4765,-0.24325,0.5250755596537063,0.13318989805850112,104.0,GCN
863,30,923,1645931936,3,0.18925,-0.56325,0.5676672929028073,0.4257504696771055,161.0,GCN
864,30,174,1645938106,4,0.8155,0.2365,0.8650168272804682,0.4167398777262673,125.0,WD
865,30,576,1645950844,3,0.58125,0.63975,0.8515009393542109,0.3559183820581093,79.0,GCN
866,30,928,1645957674,2,0.561,0.615,0.5383828690625831,-0.4640454854681679,98.0,WD
867,30,524,1645964266,3,0.54525,-0.45725,0.7861741477106339,0.0901059195083821,102.0,Rand
868,30,716,1645968973,3,0.47975,-0.50225,0.4753087254067157,-0.3987186938245909,87.0,WD
869,30,720,1645972321,2,0.47525,-0.4415,0.17120124706592602,-0.5090984452223589,130.0,Rand
870,30,491,1645975616,4,0.49325,-0.48425,0.639752028509513,0.4054766377877195,145.0,GCN
871,30,120,1646014978,4,0.87625,0.2275,0.7996900356368912,0.3806975099229144,88.0,Rand
872,30,597,1646019870,2,0.4955,-0.43025,0.4843193173575538,0.3018548303530801,68.0,Rand
873,30,707,1646026425,3,0.8335,0.27475,0.6780470443005754,0.3897081018737526,180.0,Rand
874,30,468,1646028982,3,0.48875,-0.2725,0.5789305328413551,0.3559183820581093,125.0,Rand
875,30,401,1646032482,4,0.5475,-0.44825,0.6712891003374467,0.19372772694302154,86.0,GCN
876,30,987,1646036025,2,0.5835,-0.39875,0.5226143331486163,-0.19372772694302154,124.0,GCN
877,30,517,1646041568,3,0.64875,-0.2815,0.6780470443005754,-0.051810903717319716,290.0,GCN
878,30,629,1646054755,3,0.7975,0.223,0.7388685399687333,0.20724361486927886,331.0,WD
879,30,195,1646100777,4,0.73875,-0.473,0.6802996922882849,0.3221286622424661,286.0,WD
880,30,257,1646110224,3,0.7365,0.32225,0.6555205644234798,0.2049909668815693,388.0,WD
881,30,5,1646114160,4,0.74325,-0.232,0.7140894121039282,0.09235856749609166,242.0,Rand
882,30,395,1646125170,3,0.74575,0.22975,0.7591423718581193,0.21625420682011706,241.0,Rand
883,30,364,1646134206,2,0.73875,-0.32,0.7839214997229244,-0.16894859907821647,150.0,Rand
884,30,126,1646142544,3,0.52925,0.5135,0.5631619969273882,0.5901937727799028,135.0,GCN
885,30,875,1646148215,4,0.76825,0.18925,0.7433738359441524,0.18922243096760244,158.0,GCN
886,30,936,1646185494,3,0.7005,-0.2995,0.7208473560670569,0.2635598145620177,160.0,GCN
887,30,451,1646192210,5,0.77725,0.21625,0.6825523402759944,0.33339190218101383,225.0,WD
888,30,672,1646199316,5,0.509,-0.38525,0.6960682282022518,0.1531800631642496,301.0,WD
889,30,984,1646208899,1,0.57675,0.33575,0.7140894121039282,-0.13515887926257314,163.0,WD
890,30,676,1646215559,5,0.61725,-0.446,0.7839214997229244,0.211748910844698,182.0,Rand
891,30,826,1646226380,3,0.6779999999999999,-0.29275,-0.2004856709061502,0.4572875415050392,243.0,Rand
892,30,995,1646272776,4,0.59475,-0.28825,0.6284887885709652,-0.21625420682011706,346.0,Rand
893,30,513,1646279334,4,0.63525,-0.15325,0.7591423718581193,0.3041074783407896,449.0,GCN
894,30,100,1646285561,4,0.473,-0.41,0.5834358288167741,0.16894859907821647,299.0,GCN
895,30,820,1646296432,2,0.65775,0.22525,0.6577732124111894,0.15543271115195914,286.0,GCN
896,30,754,1646313139,4,0.4955,-0.4685,0.770405611796667,0.1847171349921833,205.0,WD
897,30,356,1646319850,3,0.7365,0.26575,0.729857948017895,0.19372772694302154,189.0,WD
